"Date","ACC.NS","ADANIPORT.NS","AMBUJACEM.NS","ASIANPAIN.NS","AXISBANK.NS","BANKBAROD.NS","BHEL.NS","BPCL.NS","BHARTIART.NS","BOSCHLTD.NS","CAIRN.NS","CIPLA.NS","COALINDIA.NS","DRREDDY.NS","GAIL.NS","GRASIM.NS","HCLTECH.NS","HDFCBANK.NS","HEROMOTOC.NS","HINDALCO.NS","HINDUNILVR.BO","HDFC.NS","ITC.NS","ICICIBANK.NS","IDEA.NS","INDUSINDBK.BO","INFY.NS","KOTAKBANK.NS","LT.NS","LUPIN.NS","M.M.NS","MARUTI.NS","NTPC.NS","ONGC.NS","POWERGRID.NS","PNB.NS","RELIANCE.NS","SBIN.NS","SUNPHARMA.NS","TCS.NS","TATAMTRDVR.BO","TATAPOWER.NS","TATASTEEL.NS","TECHM.NS","ULTRACEMC.NS","VEDL.BO","WIPRO.NS","YESBANK.NS","ZEEL.NS"
"2010-11-04",969.52,156.57,136.93,193.795,235.26,116.16,404.95,324.032,318.3,6275.03,272.4,341.33,268.33,1675.179,440.7838,2327.03,181.8451,446.83,1570.35,213.6675,271.44,688.292,162.3856,163.12,66.68,270.05,546.1274,242.8884,1355.3485,436.024,23.085032,1464.55,169.17,293.7933,91.65,141.22,1048.785,168.2536,216.1355,992.816,136.03,114.81052,546.4114,165.3802,1097.81,299.4104,397.879,351.61,141.92
"2010-11-08",994.06,156.76,147.6228,199.457,237.01,115.31,405.142,315.807,320.154,6283.99,274.88,340.31,259.58,1700.198,441.8532,2339.13,179.0207,436.77,1560.75,217.253,278.08,675.731,161.147,161.74,68.32,271.4,535.2572,243.7058,1348.2346,436.073,23.094064,1446.1,167.69,289.9828,88.8,140.27,1055.239,167.8469,221.2647,991.887,140.85,114.40375,556.6979,165.4014,1098.59,305.34683,392.823,351.14,141.133
"2010-11-09",999.41,157.59,148.6153,200.515,237.98,113.05,404.813,317.085,326.497,6233.78,275.71,341.33,255.89,1697.397,443.5017,2367.86,178.6676,448.57,1558.96,217.7248,290.04,675.033,163.1195,163.52,69.26,277.82,543.0486,243.9287,1355.9101,446.539,22.777954,1429.92,168.47,287.148,93.73,142.82,1052.107,160.3688,223.839,1013.199,136.89,113.52982,563.8192,166.4846,1123.06,306.4627,393.233,348.02,140.942
"2010-11-10",986.14,155.31,145.006,199.937,235.11,114.18,397.95,322.071,319.178,6220.25,277.08,334.26,253.34,1684.694,445.6849,2370.61,178.7338,448.07,1544.2,215.2244,285.67,674.94,162.3856,161.73,68.57,275.55,547.1036,240.9069,1350.0412,454.912,22.452814,1432.98,168.65,289.4246,92.1,140.94,1046.08,157.529,223.8824,1014.313,142.37,113.1069,560.3904,166.6498,1108.08,305.79318,397.697,348.49,140.823
"2010-11-11",970.72,150.94,145.5474,192.907,231.91,112.56,387.518,318.385,309.126,6194.44,274.22,323.68,257.86,1677.256,437.0412,2338.26,177.6967,440.12,1552.69,220.7441,281.08,662.611,160.8718,159.39,68.27,285.3,542.1342,242.071,1328.1661,465.037,22.507004,1428.42,167.21,282.9081,91.42,139.11,1024.915,155.635,224.4512,988.73,140.03,114.78158,554.8076,163.2925,1109.9,302.84729,390.5,336.82,140.87
"2010-11-12",961.37,147.49,143.0208,192.067,227.28,109.82,383.116,311.289,298.195,6101.04,274.63,321.53,251.26,1683.68,432.7194,2213.1,177.6085,432.93,1556.66,210.5066,274.26,666.286,159.4957,154.67,68.96,273.86,532.0541,236.8199,1298.1194,457.346,22.633447,1412.97,167,280.117,89.89,136.59,1007.784,148.326,223.8342,980.512,135.53,112.99201,533.6633,160.8629,1079.7,297.71428,387.357,327.7,137.005
"2010-11-15",948.46,147.2,140.0882,193.835,231.8,110.2,384.759,314.209,302.197,6077.72,273.23,335.38,248.95,1702.468,440.3383,2201.53,178.447,446.2,1564.55,211.403,275.35,660.843,160.6883,157.6,68.96,282.74,537.7689,238.9996,1300.9649,472.096,22.308307,1395.87,164.65,282.2099,91.38,137.47,1000.998,155.0249,222.3638,989.891,134.06,114.13315,543.598,159.8027,1075.2,304.76658,394.645,337.01,136.671
"2010-11-16",931.62,144.18,133.7267,193.46,223.79,108.68,374.175,309.159,305.905,6279.94,271.61,330.89,249.61,1692.132,436.7293,2169.85,173.1512,443.72,1550.64,199.9388,271.03,649.863,155.9177,154.91,68.91,272.71,527.2792,238.9996,1251.505,465.183,21.811562,1360.66,162.57,277.6909,90.43,136.07,978.031,150.9625,222.1276,974.012,129.51,110.45446,532.7841,152.7789,1052.89,302.08849,384.214,313.96,132.901
"2010-11-18",927.92,143.5,134.9449,193.013,217.22,107.3,371.441,314.912,317.128,6333.07,263.33,345.23,256.56,1707.733,435.8828,2185.67,173.6366,437.69,1632.42,209.6574,271.44,651.677,157.7525,150.03,69.76,264.64,533.136,238.9005,1271.976,479.836,22.335401,1389.51,163.22,275.2966,91.56,134.35,980.356,150.2005,220.6911,968.347,129.51,108.58149,548.1698,151.2884,1076.57,304.18633,381.162,304.46,137.1
"2010-11-19",907.7,141.13,131.4258,191.87,210.93,104.7,361.346,303.704,320.544,6293.38,257.82,334.36,261.78,1710.293,436.9967,2133.36,166.3769,430.82,1658.99,200.5993,271.67,647.025,156.8351,148,73.28,256.58,526.0106,228.7203,1278.3691,478.668,22.651511,1365.27,160,271.2929,92.01,132.58,945.525,146.5692,213.542,942.904,124.11,107.74415,532.828,150.0736,1074.17,296.06279,365.174,304.08,135.955
"2010-11-22",914.29,141.85,131.9221,193.526,217.92,108.08,364.064,305.6,328.84,6233.15,265.32,339.53,261.62,1702.758,441.2294,2172.84,172.2244,445.09,1667.61,202.6751,272.26,669.124,161.3764,152.04,71.59,270.44,540.1911,238.5042,1275.7201,475.844,23.157286,1380.38,159.22,278.4106,91.6,134.79,960.71,148.9655,215.0846,964.911,127.65,110.6757,549.3127,150.8573,1076.38,297.98208,381.071,310.32,138.484
"2010-11-23",896.66,141.17,129.576,192.07,216.57,107.76,361.875,300.614,321.227,6224.29,265.4,337.62,251.26,1700.343,436.061,2154.86,174.762,443.58,1670.21,198.9009,272.26,651.026,158.2571,149.07,70.4,278.64,534.5828,237.3896,1278.6218,469.954,22.985685,1400.34,156.4,273.2363,88.9,134.57,944.908,144.7291,219.4473,956.508,125.23,106.67705,538.235,148.781,1097.76,292.26883,379.932,305.97,137.864
"2010-11-24",886.99,140.74,127.0043,189.505,210.95,103.76,352.446,298.547,323.814,6284.13,263.08,332.31,243.92,1720.677,432.4966,2129.79,172.3347,432.28,1647.82,195.8815,272.07,640.465,159.3581,144.96,69.11,271.69,531.7077,235.7053,1258.5907,473.946,23.383078,1375.62,154.79,267.8251,87.68,130.49,945.335,139.7111,219.1822,933.014,125.31,105.86779,542.1034,147.2349,1102.26,288.51952,373.237,299.17,136.289
"2010-11-26",893.45,137.24,125.2899,185.401,202.74,99.99,336.265,284.548,325.765,6188.94,243.49,331.72,245.42,1726.377,434.4125,2168.6,172.9967,429.75,1652.21,188.7577,266.85,637.347,153.8076,144.84,69.11,274.93,539.8987,228.3736,1208.8219,478.327,23.482427,1327.97,153.79,266.4296,87.09,118.71,913.351,140.2869,215.1232,972.479,120.23,105.95033,526.454,138.0024,1099.57,267.27333,371.232,290.19,135.001
"2010-11-29",888.64,139.38,124.8838,188.17,202.46,101.83,345.413,289.917,330.548,6113.02,259.73,329.77,249.14,1735.747,440.7838,2169.32,173.6807,429.75,1660.7,190.3618,270.94,646.559,154.6792,148.73,69.26,284.19,543.7847,230.8753,1226.1385,494.586,22.958589,1365.9,155.88,266.8813,84.74,121.25,947.565,141.12,216.8345,994.812,121.62,107.2557,520.2997,139.5264,1130.55,277.31616,380.57,290.95,134.142
"2010-11-30",876.35,148.02,127.0945,192.765,208.21,104.79,353.448,287.68,351.481,6219.66,261.01,334.84,248.99,1725.942,437.9769,2194.01,178.1822,427.42,1691.59,194.8908,271.85,638.929,157.7067,147.15,71.94,281.15,541.4867,236.1512,1216.8717,497.945,23.193413,1381.4,159.87,267.3639,85.73,125.63,935.417,146.6305,215.7498,999.177,125.68,106.21668,514.1454,141.2051,1113.32,275.1737,382.256,289.29,137.339
"2010-12-01",889.71,149.24,127.0043,195.058,216.99,106.83,354.619,297.439,342.112,6278.39,262.75,356.16,251.89,1715.268,441.3185,2233.06,181.4038,442.69,1642.74,201.6372,270.3,649.258,157.248,150.42,71.44,291.82,541.7352,237.8602,1266.3317,497.993,23.301793,1373.72,161.91,276.1554,87.45,128.91,938.454,151.9205,216.2801,1004.656,129.21,107.99433,539.4219,148.2403,1123.79,267.45188,377.792,311.55,138.675
"2010-12-02",890.64,146.03,126.2373,192.98,221.69,108.27,354.859,292.261,337.769,6217.32,268.75,355.96,254.95,1726.908,438.1551,2254.22,185.0226,447.31,1519.67,206.4021,269.35,656.469,156.7892,153.47,70.45,286.85,549.917,242.0215,1257.4394,487.771,23.06697,1368.62,158.92,282.1025,89.39,131.03,959.666,151.874,218.3289,1017.563,133.86,107.09147,547.5104,149.388,1067.23,271.11194,388.131,317.22,143.065
"2010-12-03",874.16,142.83,124.6131,194.304,214.2,107.24,354.819,287.169,337.281,6183.53,267.59,361.13,252.68,1765.789,432.8976,2273.08,186.9865,448.04,1569.45,203.1941,272.3,646.978,157.1562,152.22,69.56,281.1,554.6201,240.6839,1261.3707,482.903,22.633447,1360.61,160.87,283.316,90.11,131.35,954.683,150.4798,214.4724,1019.002,131.28,105.96225,540.3011,147.7544,1086.8,271.11194,389.544,311.78,141.682
"2010-12-06",869.31,142.78,123.6205,195.181,210.59,103.68,359.005,284.889,337.037,6179.73,271.36,360.89,251.46,1757.53,439.7145,2267.53,188.0677,445.72,1514.21,208.8554,272.48,655.864,155.092,148.33,69.91,278.64,557.8857,237.885,1253.9105,465.524,22.741828,1367.89,162.52,283.5092,90.02,126.51,968.208,144.6777,219.7992,1023.042,132.86,106.08989,558.3243,146.9814,1087.34,269.77289,392.322,306.02,141.109
"2010-12-07",887.93,141.51,125.3801,197.041,201.76,100.91,359.197,281.714,340.453,6111.51,273.47,362.2,251.14,1767.866,447.2889,2267.39,192.3706,439.81,1526.62,213.9977,268.94,652.096,154.3122,143.08,69.96,276.9,564.133,229.835,1258.3379,459.926,23.103096,1387.86,166.48,287.2553,89.35,123.4,978.268,140.3727,223.3665,1009.856,130.64,107.0787,562.0608,148.3278,1099.57,274.63807,396.239,292.41,141.777
"2010-12-08",900.13,137.43,124.3875,193.431,190.64,99.79,359.181,288.809,339.282,6141.95,270.82,359.57,250.24,1779.699,452.1009,2278.57,191.1128,426.49,1499.96,209.4687,269.44,637.161,152.9819,142.3,69.91,267.69,555.7113,231.0734,1244.3911,453.403,23.02181,1376.69,165.91,288.8338,88.35,121.69,968.587,137.4569,220.9803,1002.102,127.6,106.40559,548.8292,146.6271,1076.82,270.75484,396.558,284.47,141.3
"2010-12-09",882.05,133.79,120.5075,192.38,189.76,98.43,357.104,286.934,330.304,5899.02,267.01,341.28,245.81,1750.865,442.7888,2245.06,187.7367,417.43,1492.97,197.9102,263.8,625.251,153.4865,136.36,67.53,247.61,559.3141,224.2866,1210.8249,427.505,22.976653,1351.43,163.26,283.7454,86.32,120.84,934.373,131.6695,216.4971,996.02,121.77,105.1283,531.5093,141.5037,1059.4,262.40815,398.198,270.25,138.246
"2010-12-10",957.76,142.39,128.1322,193.911,201.62,98.39,366.887,290.088,323.033,5969.18,273.02,338.89,249.03,1746.856,438.9571,2236.24,190.5612,415.63,1523.17,203.1469,268.71,622.134,156.2388,143.93,69.16,250.99,558.0363,233.9219,1212.9403,441.33,23.02181,1372.9,167.17,283.8313,86.77,123.62,971.767,133.9016,216.4489,998.155,123.35,105.31382,544.2135,141.8014,1073.69,265.62183,410.815,277.53,138.341
"2010-12-13",936.03,143.99,124.6582,196.284,201.17,98.95,375.306,289.278,324.058,6037.26,273.81,346.65,253.62,1760.138,446.3978,2248.87,193.1429,418.74,1513.49,209.0913,273.03,645.536,153.3489,144.36,68.07,255.67,558.223,232.4357,1224.5471,448.437,22.578389,1381.25,170.69,285.1409,88.4,126.53,988.708,134.5093,217.654,999.27,128.09,107.42845,554.7636,143.215,1054.8,268.56775,408.265,290.66,138.293
"2010-12-14",947.34,147.1,126.2824,199.464,198.54,101.1,374.271,288,327.083,6052.21,279.19,350.16,255.3,1766.514,449.6503,2277.8,195.7246,418.6,1461.27,212.0635,270.94,644.605,154.4957,144.24,69.61,258.47,560.5919,231.6183,1247.948,449.022,22.786526,1373.48,173.34,285.9568,87.63,127.39,1001.52,136.8541,218.112,1003.773,128.28,107.67437,568.4789,148.8358,1044.81,270.97801,413.958,289.53,141.013
"2010-12-15",948.5,144.04,122.8084,197.299,197.66,98.74,371.73,299.741,331.523,6036.67,274.39,345.77,257.31,1730.192,447.779,2188.85,197.887,404.51,1383.46,209.5159,271.3,637.813,153.2113,138.99,69.31,246.79,568.543,222.85,1247.6391,436.17,22.867972,1355.17,171.12,284.2074,87.27,123.8,1000.239,132.2159,215.2196,1024.853,126.6,108.13815,565.094,147.257,1030.92,266.7377,417.602,283.48,142.445
"2010-12-16",957.76,143.8,125.0192,196.931,199.45,99.9,370.27,298.1,336.013,6086.68,272.61,347.91,251.69,1727.971,445.5512,2169.56,198.1518,411.59,1434.78,211.4973,267.75,640.651,154.1746,142.47,67.48,242.3,584.4898,229.9836,1237.6235,442.45,23.284246,1338.65,171.99,285.5377,86.77,124.9,1003.039,135.3963,216.9309,1059.257,128.6,106.54089,580.6116,147.8649,1037.87,262.98839,428.215,282.54,139.105
"2010-12-20",969.97,140.15,126.0117,201.2,193.6,99.28,371.088,294.648,326.937,6035.55,272.48,356.74,248.01,1646.247,452.4573,2194.34,198.218,406.3,1689.71,211.3086,268.03,644.187,153.1654,141.74,65.69,236.07,594.5436,222.8748,1234.4691,436.316,23.166603,1374.45,167.61,280.0629,86.55,124.27,1002.944,132.3335,213.677,1083.401,128.46,104.96832,585.8867,146.4177,1051.67,258.03391,435.093,274.17,135.048
"2010-12-21",960.66,145.4,124.6131,212.217,200.82,99.87,372.507,291.239,324.838,6005.9,276.41,357.57,245.89,1629.342,452.6801,2235.32,199.873,414.08,1682.88,220.4139,266.8,650.514,153.3489,146.67,66.78,239.4,590.8698,225.2774,1232.6345,438.75,23.510482,1382.66,166.69,279.3226,87.72,125.35,1018.509,134.4554,206.3977,1077.922,128.46,105.49847,594.5027,154.4248,1050.1,268.96944,442.29,282.96,132.949
"2010-12-22",961.82,145.64,126.0568,214.058,199.8,99.8,372.676,296.608,334.988,6006.34,274.59,352.89,246.48,1619.827,453.7939,2218.4,199.2772,407.48,1655.03,224.6599,266.8,649.258,153.5782,145.82,67.63,241.91,591.4469,225.1288,1220.0916,439.042,23.067059,1354.29,167.52,280.2243,88.44,123.76,1002.28,134.5142,207.868,1067.661,130.38,106.41836,591.6014,154.2473,1040.95,271.73681,434.82,292.17,134.523
"2010-12-23",956.34,141.13,124.7485,215.688,200.18,99.49,369.412,293.348,335.037,6030.2,271.86,350.84,245.61,1625.817,452.992,2236.63,201.9472,409.75,1640.48,220.5554,265.21,653.026,153.1195,145.55,68.82,240.46,597.7296,222.4785,1207.5769,439.237,22.768427,1352.59,170.08,279.1612,87.81,124.01,1005.459,134.5779,218.353,1058.607,130.05,105.93756,581.4028,151.3538,1031.6,276.11102,436.824,293.07,134.571
"2010-12-27",963.2,139.52,130.0723,206.65,200.56,99.04,367.464,283.994,333.67,6043.2,274.97,360.98,241.18,1636.539,455.9253,2215.51,199.7406,414.01,1653.32,224.2353,269.39,647.676,155.7342,145.02,67.13,242.68,599.327,221.6611,1216.8436,442.255,22.768427,1354.54,171.17,279.0117,87.31,124.51,1001.52,134.8205,230.5976,1059.722,125.82,107.73224,582.5018,153.2975,1032.09,285.26116,441.926,289.01,130.133
"2010-12-28",968.54,136.8,128.8992,204.671,196.34,99.44,368.354,282.971,334.11,6061.31,275.17,362.01,238.39,1632.289,452.66,2237.64,202.7857,421.95,1659.34,224.0938,267.66,651.724,157.0645,143.26,67.77,242.39,600.3471,222.5032,1210.4505,448.389,22.623636,1355.36,170.73,276.9395,86.82,125.44,994.545,133.7081,232.9597,1064.504,122.38,109.68604,584.6558,153.2533,1031.6,286.91265,447.62,289.2,133.235
"2010-12-29",964.98,137.29,128.8992,205.053,199.92,99.68,369.573,285.144,345.479,6126.9,276.12,357.62,243.49,1636.008,453.3757,2230.46,201.8148,435.35,1669.02,227.9152,276.99,667.542,159.8168,145.52,69.31,244.18,604.2963,222.3794,1221.0277,455.447,22.659834,1377.41,171.95,279.8267,86.41,126.18,995.209,135.0165,231.5376,1074.347,120.89,110.15832,587.3373,153.4972,1047.7,286.91265,445.023,290.43,136.432
"2010-12-30",958.83,137.63,129.3504,205.428,203.18,100.6,374.873,280.926,348.846,6096.71,277.24,359.96,241.77,1627.7,456.8646,2234.07,202.7636,431.18,1700.93,230.8402,281.12,678.522,160.1379,146.48,67.48,253.3,611.759,220.4226,1232.7281,462.214,22.840823,1379.89,175.73,277.9485,87.22,125.36,997.677,134.7445,232.5741,1086.651,120.97,112.11297,591.4695,154.6342,1046.33,289.54612,446.344,291.61,138.007
"2010-12-31",958.12,139.91,129.215,209.488,205.66,100.25,372.644,280.585,350.164,6135.71,275.59,360.69,247.02,1606.303,458.6091,2258.95,201.3514,438.82,1696.24,233.0575,284.03,677.731,160.2296,147.54,68.96,256.25,611.0143,224.7325,1235.0963,469.71,22.895119,1381.01,174.34,276.5745,88.76,125.98,1004.795,137.795,233.7792,1082.426,123.06,112.13765,598.1952,155.1422,1061.11,293.16153,447.529,295.58,140.536
"2011-01-03",957.05,140.88,128.9894,209.186,208.33,99.76,375.867,281.245,350.7,6492.35,278.24,363.33,249.03,1613.693,460.756,2271.82,200.4246,447.07,1694.91,232.2083,284.76,677.592,160.3672,147.51,70.2,255.62,613.783,226.4416,1235.8731,473.751,23.021812,1385.33,172.43,277.5621,88.76,126.06,1001.853,138.2949,234.9121,1075.369,123.41,112.8933,618.9879,157.1858,1064.49,302.84729,440.058,298.17,137.959
"2011-01-04",956.12,144.28,130.343,206.395,205.33,98.17,373.871,278.518,347.821,6303.66,282.59,369.91,250.52,1638.568,465.721,2314.83,203.5139,438.67,1688.73,230.3212,291.99,680.895,162.8443,142.25,68.91,246.79,617.882,228.1259,1232.8217,476.964,22.705081,1387.95,173.9,276.328,88.85,125.85,1022.258,134.056,236.1655,1063.018,122.45,113.3775,610.7675,164.4631,1066.93,302.84729,441.516,289.58,136.528
"2011-01-05",948.14,153.07,127.0945,209.619,199.69,97.87,369.701,269.568,340.6,6258.91,283.12,367.08,243.14,1656.922,473.0566,2319.41,208.4566,431.68,1623.93,232.5857,296.18,658.889,164.9544,137.78,68.91,240.32,614.0045,222.3794,1203.4303,474.676,22.596487,1372.12,173.34,271.8408,88.58,124.28,1021.024,131.9782,235.2736,1076.204,122.06,115.04027,598.7227,160.9177,1049.66,304.6773,442.427,275.26,133.999
"2011-01-06",910.86,150.5,120.5075,207.363,198.92,93.75,370.19,263.687,344.699,6358.1,283,354.64,242.59,1657.984,471.5805,2295.74,210.8177,435.34,1609.3,237.162,291.08,657.772,164.1287,135.73,69.06,235.88,617.2963,220.4969,1171.8485,476.623,21.691541,1334.67,175.51,263.4994,89.39,122.8,1030.325,128.5087,241.0344,1088.044,119.51,114.90923,600.7448,161.2048,989.28,306.28417,443.065,267.46,131.517
"2011-01-07",892.83,143.02,116.2665,201.996,195.08,94.91,367.255,262.92,330.352,6264.95,281.72,348.21,242.59,1615.77,469.1652,2305.23,205.3233,424.43,1603.84,220.1308,283.99,636.37,158.2571,135.18,66.88,223.38,598.2358,215.5926,1152.0981,461.192,21.094278,1302.27,171.21,258.8936,88.35,120.48,1011.154,127.4576,237.8286,1061.068,114.02,114.0838,581.3589,156.3129,966.67,296.01816,434.501,255.37,129.322
"2011-01-10",905.12,136.37,115.0032,194.865,191.11,94.87,349.936,257.977,330.938,6233.78,274.8,339.53,239.49,1598.093,449.7526,2243.86,205.1688,402.51,1533.66,209.5631,280.35,608.176,156.514,130.65,65.79,215.65,602.6728,204.5454,1111.231,451.164,21.248118,1288.14,166.22,252.1306,86.82,118.74,980.83,124.8187,229.9468,1050.157,113.78,112.74524,572.0835,153.0325,974.2,286.73413,423.251,246.86,127.699
"2011-01-11",916.74,135.05,114.1008,196.728,198.06,96.14,357.16,259.873,330.304,6221.46,272.27,338.11,242.55,1614.08,447.874,2232.48,209.7585,401.46,1574.53,217.5833,281.03,613.527,156.0553,131.8,66.19,225.36,590.2401,207.0224,1111.0437,439.967,21.030932,1280.8,164.87,254.3747,86.73,121.05,962.134,128.0407,229.3683,1020.07,112.79,112.57249,568.4349,150.7133,992.07,295.30399,425.847,256.93,124.598
"2011-01-12",916.03,135.73,116.0409,198.398,200.06,95.62,358.908,263.751,340.697,6208.85,282.87,338.26,242.12,1612.631,455.2543,2326.4,210.3543,412.44,1598.85,224.0938,277.4,633.346,159.4039,137.79,67.33,234.38,599.398,209.9204,1098.3699,450.044,21.012832,1280.03,166.39,254.7723,87.81,122.88,978.315,130.8266,233.9238,1054.847,118.63,111.69431,570.501,153.5625,986.19,305.88245,426.075,259.95,125.17
"2011-01-13",924.72,137.34,119.56,197.485,192.77,92.78,357.481,254.802,338.306,6226.43,284.57,336.02,243.65,1586.356,446.0401,2375.91,205.1026,400.78,1557.68,221.0272,275.03,620.971,158.8535,132.19,66.68,225.84,568.8539,201.4493,1090.9471,455.399,20.804695,1277.99,164.22,257.9601,87.36,116.87,963.652,125.4852,232.8874,1043.982,118.61,110.8978,560.5223,151.6303,1016.48,299.72285,413.184,253.05,124.55
"2011-01-14",894.25,135.2,115.4995,198.369,183.04,92.47,351.98,253.076,335.476,6136.54,278.07,331.14,243.69,1595.291,435.4393,2369.79,207.6843,383.31,1548.55,217.0171,275.21,597.15,156.4681,130.03,67.13,220.72,568.6942,197.0156,1067.1064,447.318,20.886141,1233.45,162,253.1406,88.13,115.37,950.507,122.5498,228.8862,1040.175,113.04,111.89938,547.2906,149.676,998.92,291.46541,421.884,245.83,112.286
"2011-01-18",916.74,135.83,118.026,193.191,194.72,90.89,351.604,251.179,336.11,6142.97,285.65,345.87,244.2,1614.804,427.8353,2333.29,215.6942,394.49,1524.49,216.4982,274.58,612.596,161.6058,130.32,68.22,228.54,589.7609,200.731,1050.8568,457.297,21.175723,1241.12,163.87,251.2933,89.08,118.25,944.196,125.1838,233.49,1116.692,113.66,109.43161,556.1703,153.066,997.5,280.79767,435.959,243.94,103.124
"2011-01-19",903.11,135.78,114.913,194.181,195,92.33,349.864,249.006,336.159,6064.33,284.66,342.89,242.83,1601.474,417.8159,2323.99,224.2117,388.15,1505.3,222.301,272.67,607.711,160.9636,131.84,68.42,225.84,576.734,204.9418,1030.5729,446.588,20.741349,1236.36,162.61,248.8028,88.4,117.67,930.244,122.5964,233.5382,1107.823,112.95,108.17984,562.3246,152.2824,992.75,289.09977,433.727,255.27,106.989
"2011-01-20",905.74,135.39,115.5897,194.614,195.76,92.17,348.885,245.256,332.109,6073.44,283.95,342.7,247.77,1609.588,405.4707,2349.73,225.4474,396.03,1515.41,223.1502,272.53,614.69,157.4773,135.36,68.27,232.4,584.9512,207.5178,1033.4746,452.527,21.175723,1223.29,163.87,243.5324,89.3,117.67,920.469,124.2282,235.4424,1125.653,113.98,109.35757,557.577,153.6624,1011.74,292.80445,435.002,258.44,106.13
"2011-01-21",887.53,135.98,114.1911,193.828,196.06,93.56,353.969,251.819,327.961,6090.28,279.35,345.28,246.55,1595.774,405.247,2325.29,220.4605,391.65,1495.83,221.2159,270.67,605.943,154.9544,137.29,67.97,224.58,575.7138,204.8922,1029.2906,447.707,20.940437,1213,165.04,237.3603,89.26,116.02,936.556,127.2591,233.9721,1125.142,114.81,108.04369,553.4888,152.5032,1002.15,300.12457,415.37,254.85,109.041
"2011-01-24",893.49,138.16,114.6423,190.731,201.95,97.66,363.799,256.208,325.082,6086,281.96,339.92,243.65,1580.463,411.6881,2310.39,226.066,401.83,1488.19,218.9514,270.94,622.925,155.1379,139.66,68.82,230.33,582.9542,205.1647,1035.1595,456.762,21.230019,1255.6,167.39,244.38,88.99,118.57,922.13,132.0689,233.6828,1122.867,114.9,107.89987,570.8087,153.6624,996.03,294.81302,404.393,268.65,114.672
"2011-01-25",907.35,136.12,116.8079,189.196,197.6,97.15,367.263,268.886,329.62,6055.56,277.66,334.7,243.3,1525.16,424.5253,2283.3,226.2217,389.81,1514,221.8292,256.16,623.623,154.1287,133.73,71.05,223.52,578.5173,200.6814,1040.055,455.107,21.112377,1251.37,170.34,242.7054,88.85,117.3,909.697,131.2309,228.356,1103.691,112.86,108.33131,576.1277,152.922,1001.26,290.97444,407.126,262.93,118.012
"2011-01-27",925.56,134.18,119.2442,189.207,197.87,94.3,358.283,271.337,317.812,5989.29,277.04,325.24,241.96,1502.169,411.1066,2271.39,224.9093,383.56,1470.87,219.8006,246.47,620.738,153.9452,130.69,70.01,214.06,567.3808,194.3404,1026.7352,430.134,21.591999,1233.45,169.26,239.1311,89.21,114.29,894.701,130.0328,222.4506,1115.629,111.62,106.47537,571.556,149.2343,983.4,294.81302,401.406,250.31,112.572
"2011-01-28",883.79,135.49,115.4544,187.686,190.94,93.28,345.133,269.526,319.373,5905.35,270.82,326.85,239.41,1510.139,406.6784,2220.48,219.4595,384.19,1413.66,210.9312,247.79,600.406,154.2663,131.22,69.61,208.22,562.278,188.0243,1002.9881,408.179,20.804695,1194.25,166.78,243.2318,87.18,112.76,866.513,128.3985,216.3524,1098.84,106.78,103.73273,560.4783,144.6834,976.6,295.12547,400.446,244.27,111.379
"2011-01-31",883.34,136.51,113.8301,187.569,189.22,97.21,355.781,261.237,311.322,5864.01,272.11,323.97,238.86,1569.016,421.3049,2199.7,218.325,382.89,1393.32,216.6869,246.61,584.681,149.1746,131.63,69.21,215.85,553.3245,190.848,1024.0862,410.759,20.949486,1217.08,164.26,252.8718,87.18,113.86,872.493,129.4888,212.52,1078.516,109.54,102.08187,562.4125,143.7787,981.4,291.01906,400.903,248.61,109.9
"2011-02-01",870.25,135.44,109.3184,181.049,189.29,95.62,352.47,247.387,309.467,5849.35,270.82,320.9,241.96,1554.623,413.5219,2177.52,215.5668,381.45,1373.91,216.9228,244.38,589.24,146.4223,128.17,66.04,210.78,548.2664,186.6372,985.0161,400.683,20.578459,1206.93,160.96,252.6468,86.37,113.51,849.904,127.1195,208.784,1069.819,102.7,101.15433,555.423,140.0892,974.84,288.96587,392.896,250.12,106.798
"2011-02-02",882.76,132.58,109.3636,180.871,186.61,96.19,342.96,252.991,315.03,5805.72,273.64,317.48,245.26,1558.535,412.5379,2159.92,221.6394,377.76,1299.21,221.5462,249.61,574.539,145.8718,130.31,68.02,215.36,548.2749,184.4822,981.8992,404.188,19.917849,1182.3,156.61,253.6876,86.28,111.34,874.391,126.1247,210.4712,1099.863,105.94,100.1519,550.5875,141.5911,978.51,283.52041,400.674,249.94,107.18
"2011-02-03",876.66,134.37,112.9729,179.863,191.38,95.84,351.387,253.822,331.621,5903.98,275.13,321.29,249.07,1545.929,414.998,2211.99,218.4808,385.44,1334.15,232.1611,252.88,580.912,146.2846,132.32,70.9,216.23,553.3068,187.5289,1017.5339,411.636,20.125986,1183.42,158.4,256.6505,89.08,111.85,895.84,129.947,210.8086,1101.025,109.6,100.73565,561.0058,143.602,983.84,291.15296,404.472,255.61,109.661
