"Date","ACC.NS","ADANIPORT.NS","AMBUJACEM.NS","ASIANPAIN.NS","AXISBANK.NS","BANKBAROD.NS","BHEL.NS","BPCL.NS","BHARTIART.NS","BOSCHLTD.NS","CAIRN.NS","CIPLA.NS","COALINDIA.NS","DRREDDY.NS","GAIL.NS","GRASIM.NS","HCLTECH.NS","HDFCBANK.NS","HEROMOTOC.NS","HINDALCO.NS","HINDUNILVR.BO","HDFC.NS","ITC.NS","ICICIBANK.NS","IDEA.NS","INDUSINDBK.BO","INFY.NS","KOTAKBANK.NS","LT.NS","LUPIN.NS","M.M.NS","MARUTI.NS","NTPC.NS","ONGC.NS","POWERGRID.NS","PNB.NS","RELIANCE.NS","SBIN.NS","SUNPHARMA.NS","TCS.NS","TATAMTRDVR.BO","TATAPOWER.NS","TATASTEEL.NS","TECHM.NS","ULTRACEMC.NS","VEDL.BO","WIPRO.NS","YESBANK.NS","ZEEL.NS"
"2014-04-14",1318.47,197.02,210.7374,533.606,275.62,141.93,179.11,427.669,320.773,10226.17,323.09,397.77,275.65,2521.284,362.1317,2731.61,686.0487,707.36,2116.35,138.7039,586.27,857.763,340.149,210.82,139.18,491.05,682.5473,399.1256,1244.1721,949.232,54.510281,1931.34,118.96,307.0944,104.55,152.07,939.535,187.7668,621.8849,2159.212,234.98,81.52419,398.8403,421.6665,2202.98,178.98988,563.168,406.94,259.072
"2014-04-21",1271.78,197.32,203.3448,505.343,288.43,148.92,188.943,437.985,336.686,10623.28,293.44,391.36,284.22,2597.401,367.7499,2644.76,701.8181,714.93,2098.51,140.9592,558.57,871.705,330.7125,212.1,139.53,488.14,679.0295,402.9634,1323.5415,985.636,55.22007,1936.14,114.66,305.7606,102.89,154.46,928.906,194.0915,618.8503,2142.068,231.31,80.6502,406.4572,429.5087,2065.89,179.54747,499.146,456.99,265.387
"2014-04-28",1248,184.56,196.39,501.908,287.95,147.44,178.221,439.839,320.822,10377.58,293.44,399.16,279.81,2704.191,359.5648,2599.68,689.8822,705.78,2097.08,129.0941,540.91,888.133,327.6311,209.08,133.32,469.53,688.4592,400.0726,1238.8777,1003.316,54.855579,1864.08,110.74,313.7154,101.97,151.38,909.167,190.643,626.7104,2145.176,222.82,77.83399,371.4195,437.3261,2022.53,167.74492,508.038,433.18,265.93
"2014-05-05",1301.73,203.28,201.4967,511.427,306.55,152.78,191.759,461.898,304.909,10615.05,293.53,389.43,292.46,2685.076,359.371,2691.42,663.7105,744.85,2114.96,141.3024,535.91,862.443,332.7346,230.14,134.91,505.82,665.312,424.0211,1316.4821,959.512,54.04987,1954.6,114.32,331.4828,104.21,159.71,977.25,202.2824,620.9397,2098.017,227.29,78.27099,396.7457,422.7727,2065.89,170.34706,494.052,472.74,259.27
"2014-05-12",1388.16,223.44,218.2273,526.491,330.26,171.89,228.866,524.936,325.896,10612.86,298.39,385.41,327.29,2377.744,396.858,3033.69,661.0231,792,2286.89,138.4587,558.57,863.613,343.7118,244.62,141.52,553.48,679.4468,451.3838,1399.8224,952.212,55.699661,2130.08,127.33,365.9696,116.55,179.06,1066.856,224.9889,610.3934,2098.843,252.02,88.27336,419.7868,433.7449,2318.76,199.7605,483.333,532.26,270.716
"2014-05-19",1339.58,226.12,207.3816,530.465,350.86,175.64,268.937,528.834,338.607,12805.39,305.49,385.06,377.03,2280.734,412.0659,2967.2,649.3536,777.19,2240.68,149.0981,539.86,908.607,330.3754,243.87,138.89,552.74,656.3535,437.7772,1484.4373,917.645,55.680477,2361.38,155,388.6432,127.62,202.45,1114.502,256.2911,581.3412,2066.934,254.75,102.74281,455.3007,425.1288,2255.14,248.92232,471.029,549.62,270.272
"2014-06-02",1396.66,255.86,224.6958,495.922,371.4,166.43,259.648,597.196,350.677,11877.41,328.22,393.25,370.16,2325.534,408.8693,3277.08,642.8893,809.17,2558.82,165.9642,614.07,911.727,330.096,292.23,139.88,536.15,678.9337,449.9384,1658.0302,941.335,57.215172,2367.52,160.13,443.6125,124.93,199.15,1109.51,270.5644,596.6136,2043.963,282.81,107.98677,533.8025,454.5926,2657.07,284.84109,489.437,573.98,271.16
"2014-06-09",1431.46,229,216.8168,532.085,360.7,164.41,234.943,541.717,328.409,11800.57,319.9,411.07,368.93,2415.531,402.4278,3494.93,696.758,829.17,2472.31,159.1981,617.13,955.161,326.0764,280.84,134.42,527.88,720.5209,457.0158,1653.0297,976.795,55.35125,2378.7,148.37,402.6475,130.1,186.27,1069.475,257.5388,626.5114,2170.763,292.34,100.65494,500.3357,481.0559,2749.75,269.04242,509.865,522.57,262.526
"2014-06-16",1396.37,230.99,212.2451,562.2,370.29,162.39,235.981,525.363,333.779,11787.31,325.85,422.53,366.09,2409.851,425.3364,3461.21,699.1791,815.82,2404.54,160.62,607.01,944.778,329.1156,274.65,137.99,549.49,749.821,463.9187,1615.7717,992.738,56.084122,2342.13,146.73,397.7413,129.03,185.64,1024.597,255.0898,628.1033,2248.089,314.59,98.22718,495.0038,478.1296,2709.47,271.17987,516.017,537.12,280.682
"2014-06-23",1387.73,229.79,210.7374,578.271,378.79,165.48,241.564,541.67,326.832,12957.18,316.61,433.7,360.88,2522.025,442.5785,3376.19,717.337,810.11,2501.73,157.7763,600.48,951.651,313.4784,272.25,129.7,565.89,728.7502,431.6219,1634.7439,1041.309,56.57592,2429.52,147.31,391.7394,133.17,185.61,1000.477,260.6051,657.5036,2353.168,296.66,100.80061,494.0517,505.8904,2578.79,268.81009,529.759,527.42,285.024
"2014-06-30",1408.35,273.64,217.595,582.178,384.09,171.18,259.796,570.241,334.272,13543.31,318.49,446.01,373.48,2645.906,450.4246,3351.58,716.8044,850.26,2525.85,169.8865,607.69,1001.634,326.8607,287.62,134.12,564.21,733.848,440.4869,1708.6715,1081.14,57.742733,2615.4,153.41,401.8377,140.64,191.18,1020.099,266.4464,706.2057,2363.906,310.51,104.0538,510.9041,503.558,2583.86,285.1936,530.536,551.57,295.187
"2014-07-07",1382.87,246.97,208.6461,562.595,360.43,153.03,220.614,533.588,330.577,12765.92,311.45,432.81,343.68,2686.227,441.2224,3174.66,726.9971,805.74,2378.44,163.5127,623.79,978.449,339.1155,266.73,133.47,531.55,752.0927,428.5785,1543.6089,1046.176,56.035908,2478.96,144.84,377.4017,129.42,170.59,955.4,239.5015,740.2823,2348.167,295.6,99.00406,477.8658,487.8509,2472,274.44568,536.455,505.2,295.818
"2014-07-14",1418.3,286.3,213.7528,574.068,79.2,163.63,235.832,554.315,331.316,13336.51,313.77,438.12,355.9,2639.031,431.0999,3299.13,726.4402,826.24,2448.18,181.0162,605.4,971.875,337.3508,291.08,137.35,537.24,735.1149,467.2746,1653.569,1080.693,55.071602,2498.71,144.84,391.0725,133.71,181.22,965.533,253.0554,738.4915,2394.013,320.65,102.79137,546.9373,504.9622,2535.13,278.88504,530.827,547.9,292.936
"2014-07-21",1397.73,266.19,206.1171,630.392,79.23,168.57,224.369,562.445,349.593,13213.22,280.47,442.39,357.23,2729.295,414.3906,3256.08,766.1942,829.27,2516.8,188.0764,644.33,1055.666,350.2919,290.14,148.52,544.08,757.8695,471.6935,1625.6255,1125.415,55.409107,2483.56,144.12,382.1174,131.47,180.18,1010.115,246.9377,778.2392,2555.382,294.6,98.92609,541.6913,537.7748,2468.24,273.13724,539.641,533.55,287.272
"2014-07-28",1349.22,258.43,199.5435,617.634,383.91,174.72,221.454,548.943,374.473,13454.71,284.15,439.26,340.17,2744.016,410.3707,3180.94,733.7035,809.37,2538.16,180.722,675.33,1027.884,342.6939,290.14,156.82,545.77,755.4053,462.007,1440.0217,1160.774,55.823761,2559.48,136.18,368.0655,126.59,185.99,965.088,240.6816,764.907,2472.504,301.3,93.37286,533.0938,525.5573,2464.35,264.25854,524.902,530.78,287.222
"2014-08-04",1412.1,261.27,199.6417,611.156,368.04,168,218.292,538.675,368.512,13584.87,283.15,435.48,337,2767.34,394.8238,3224.24,742.2014,790.21,2562.92,180.3788,683.22,1015.327,341.7135,282.57,158.9,530.95,787.3613,465.1526,1414.6276,1155.843,58.060951,2595.7,133.47,375.544,128.64,176.41,969.24,238.7806,756.5496,2435.461,295,89.78537,522.3591,540.7267,2467.3,250.94046,536.703,515.94,269.932
"2014-08-11",1452.51,271.54,206.9522,611.007,374.79,171.72,210.436,583.172,359.841,13584.18,289.46,447.35,337.76,2740.982,412.3565,3288.65,744.7193,820.53,2482.62,175.1326,694.99,1111.576,349.8508,290.93,155.92,542,816.7302,476.0125,1469.1804,1178.702,55.399467,2639.2,139.19,390.6915,129.91,177.58,991.432,233.3048,810.7238,2456.144,331.7,89.04822,526.2449,531.3513,2624.83,269.44556,534.646,535.29,268.293
"2014-08-18",1491.3,296.76,207.2957,603.491,399.59,179.85,224.814,638.936,363.067,14703.12,295.64,497.9,338.33,2810.905,419.476,3422.91,772.1984,840.43,2508.23,178.9569,685.55,1032.777,336.9096,302.7,154.68,564.65,814.1185,514.6587,1524.5186,1245.586,59.565273,2726.6,139.63,406.8393,130.83,192.03,986.835,249.3226,852.3122,2421.214,362.2,92.09512,522.4077,569.8303,2643.58,272.52975,545.418,577.89,287.272
"2014-08-25",1463.98,281.96,202.4383,617.337,394.08,170.4,238.056,660.139,367.741,14760.33,296.41,512.76,337.43,2932.102,435.4161,3379.44,789.6301,837.26,2575.82,166.7977,721.47,1062.339,348.3311,306.1,160.84,578.58,813.6212,518.054,1511.1542,1280.297,60.066715,2767.92,134.63,414.4131,126.01,184.95,987.231,243.0023,850.9193,2478.35,377.7,85.11673,498.5095,583.8021,2542.57,259.02475,553.546,566.16,271.969
"2014-09-08",1504.88,292.57,210.7792,664.414,413.62,184.69,219.592,665.687,411.695,14787.43,295.51,611.04,338.94,2942.794,454.2704,3627.18,784.909,849.32,2727.86,166.3185,736.8,1038.413,348.6743,307.59,172.76,625.86,829.6955,533.832,1562.8295,1353.605,57.764877,2954.11,134.97,408.5929,133.12,192.01,1003.937,259.7608,803.4206,2562.113,388.25,87.81963,501.2296,604.2467,2631.61,271.50171,563.095,626.49,281.906
"2014-09-15",1476.24,284.05,211.0245,662.139,404.4,185.64,225.363,640.449,412.64,14777.37,294.82,626.34,327.67,3205.678,441.2099,3666.77,810.3544,853.83,2918.57,162.0767,717.87,1054.182,352.3507,309.12,172.54,624.37,836.9645,531.0858,1517.0443,1395.289,58.259254,3064.05,135.46,385.0963,134.8,190.82,984.018,253.5986,804.4671,2666.853,368.05,86.4436,496.4208,612.2752,2633.81,265.05295,576.217,576.41,311.418
"2014-09-22",1407.68,279.07,208.0807,622.174,386.44,175.34,204.319,623.104,402.795,14722.55,287.44,610.24,329.85,3205.181,435.4652,3578.24,829.9408,865.15,2864.67,155.1221,732.12,1026.45,364.4095,290.59,165.62,618.87,832.0124,511.4631,1461.1619,1374.074,57.842422,3019.91,136.54,392.7697,134.95,174.58,922.532,241.4766,803.9189,2637.18,355.15,82.85612,460.7193,611.0399,2638.24,257.01538,576.413,567.65,300.488
"2014-09-29",1365.01,274.28,206.7069,626.439,376.92,175.7,198.449,636.162,400.955,14752.95,280.29,622.55,326.53,3183.249,430.9972,3475.43,842.603,861.52,2842.97,153.1492,715.48,1038.462,356.9586,280.94,166.22,596.12,869.8024,505.1219,1432.3049,1381.295,57.774567,2953.26,136.25,384.0002,133.91,171.51,916.552,239.3139,857.9388,2727.182,343,79.41608,435.9954,622.7881,2640.98,252.94986,603.001,551.71,311.518
"2014-10-06",1376.44,258.08,207.4919,657.726,376.18,167.98,220.488,653.117,390.116,14666.34,263.73,590.74,317.67,2982.779,436.0053,3406.25,841.3198,860.83,2809.4,148.1182,701.56,995.01,346.1743,286.86,152.17,617.83,879.1503,500.753,1447.0056,1322.778,54.944004,2948.54,138.4,385.287,134.01,175.54,949.618,242.0642,818.6199,2631.776,324.6,81.38182,435.2668,577.8854,2474.08,233.41669,572.594,567.15,316.884
"2014-10-13",1379.92,249.56,203.4687,634.769,398.4,170.49,225.612,649.706,393.745,14260.11,254.91,593.93,332.26,2902.959,439.8351,3262.11,728.9824,878.65,2841.93,137.563,707.26,985.865,347.0076,295.95,153.57,655.55,898.2961,499.33,1438.2942,1341.802,54.4884,2923.59,138.11,378.5192,132.09,179.42,927.129,249.0461,795.6964,2398.566,309.7,83.49499,434.7811,561.5667,2310.96,217.52847,554.183,592.14,320.362
"2014-10-20",1445.79,268.15,212.8399,638.636,421.06,173.6,240.487,671.144,407.17,14850.12,266.73,626.64,334.54,3021.471,474.3522,3375.01,738.6587,886.98,3080.84,146.4412,736.31,1019.084,342.1547,308.89,159.59,678.54,885.3298,530.7612,1538.1302,1383.386,57.173557,3158.28,143.6,380.7592,137.7,181.97,934.79,254.3145,803.5701,2409.08,322.45,86.34532,444.1072,576.8231,2394.16,233.36996,571.566,614.81,337.552
"2014-10-27",1470.55,284.75,223.3887,651.528,435.89,181.74,255.412,706.224,396.679,14850.92,263.13,664.69,351.12,3151.321,519.2784,3489.56,785.1041,905.05,3030.16,161.4848,724.59,1093.384,348.2331,319.83,162.08,712.54,944.8458,558.3478,1638.8079,1363.615,56.049088,3317.38,147.08,386.1925,143.61,181.58,989.059,26.6911,842.59,2567.538,334.6,92.24255,476.02,622.0222,2540.98,239.02429,552.029,677.46,342.073
"2014-11-03",1479.87,291.98,217.7954,640.719,465.31,188.18,247.75,739.744,388.674,15142.34,253.99,648.33,326.48,3378.945,476.3162,3570.23,790.1074,892.74,2855.48,153.9877,745.1,1087.303,348.6743,331.24,167.56,721.86,971.7505,560.6696,1637.1746,1413.716,58.045994,3268.77,141.54,390.482,142.73,183.41,969.24,27.0831,891.3274,2533.079,327.45,89.78537,457.9507,655.1153,2554.39,231.63713,541.991,669.19,369.549
"2014-11-10",1481.93,296.31,225.7928,666.601,473.1,198.42,244.616,716.065,386.188,16507.66,247.03,607.5,337.62,3416.642,480.8824,3550.58,786.2267,923.16,2931.42,155.1714,743.13,1114.097,361.9585,332.74,161.73,723.5,977.5904,545.9901,1605.3477,1438.218,60.149529,3309.73,140.22,374.8493,141.94,183.09,958.02,27.531,883.8025,2566.159,323.35,87.27905,464.5081,651.7435,2608.33,225.42627,552.224,682.36,373.772
"2014-11-17",1436.91,302.09,221.7205,686.385,473.15,203.08,250.984,705.931,399.314,18306.62,249.66,625.3,328.71,3511.878,467.1836,3523.92,801.8224,925.89,2994.66,158.1309,740.04,1121.561,368.7722,340.29,171.39,707.88,966.9834,598.7416,1649.5488,1457.441,61.390327,3335.07,139.78,365.3649,144.35,190.64,986.242,301.6914,838.2046,2581.617,333.25,86.59104,449.6931,661.2187,2483.4,223.07367,560.255,695.77,372.728
"2014-11-24",1447.11,289.33,225.5966,738.497,477.36,212.57,282.376,727.174,380.171,18856.47,240.34,633.37,336.38,3586.924,479.4095,3536.96,811.4385,950.01,3112.39,171.6948,771.94,1147.514,356.0272,68.99,158.05,744.96,508.4093,600.4143,1622.8698,1474.573,62.92194,3326.28,139.82,361.6474,140.56,41.83,980.212,317.3932,836.9089,2602.145,339.4,91.40711,459.845,652.2504,2476.97,217.66269,573.671,702.65,379.535
"2014-12-01",1468.49,283.65,232.5146,778.115,494.57,215.97,270.834,691.899,365.752,20475.43,239.64,645.49,337.85,3377.303,460.8989,3466.23,779.4418,935.72,3151.55,160.9916,804.67,1102.232,383.6741,353.72,152.37,782.03,965.6866,619.338,1612.1288,1468.398,60.440342,3389.8,138.21,348.2072,134.7,43.77,946.355,313.5912,818.8192,2539.084,346.75,87.77049,447.9931,646.8388,2477.96,227.44951,566.865,742.88,379.386
"2014-12-08",1402.58,276.57,221.5733,767.851,479.54,207.19,246.109,650.535,346.013,19534.89,223.4,639.11,345.24,3359.649,416.66,3342.93,738.2926,924.55,3090.14,151.4722,782.93,1057.396,387.9388,340.45,142.01,771.87,904.2788,622.7832,1495.7605,1444.094,60.763832,3359.18,130.27,321.3267,132.78,42.76,872.217,307.4685,840.5468,2412.817,335.65,82.85612,391.2107,639.5269,2504.14,202.84129,531.904,691.71,359.065
"2014-12-15",1353.98,288.98,220.9355,726.895,486.34,203.42,257.75,637.039,341.19,18606.11,221.88,617.22,356.28,3182.304,427.2656,3358.1,775.7319,934.43,3039.9,155.6647,740.58,1102.331,361.5663,349.98,145.65,763.1,932.2657,617.2908,1519.7173,1412.421,60.987946,3339.4,132.77,338.0256,133.76,218.52,890.208,300.3583,805.1647,2471.742,329.55,81.97154,393.8823,637.2657,2491.03,195.97169,539.151,720.96,378.641
"2014-12-22",1366.83,288.29,221.8186,720.995,490.51,208.86,250.288,629.194,352.327,18475.85,223.17,621.06,358.51,3117.304,429.7697,3364.42,763.7485,941.57,3061.96,149.9432,736.95,1103.518,360.7331,345.02,149.48,777.37,910.6225,625.6542,1475.2191,1401.365,62.410576,3313.26,136.49,333.1891,135.04,216.77,878.642,303.8146,808.4539,2466.278,329.05,79.76008,386.8877,634.1281,2595.32,195.17181,536.066,733.38,374.517
"2014-12-29",1398.61,318.34,226.6269,768.595,510.2,42.87,273.918,627.928,363.017,19474.39,222.76,628.39,361.73,3204.136,436.5945,3477.27,783.5664,958.1,3063.64,157.9336,742.1,1158.637,361.0762,356.17,159.24,808.3,939.0524,634.8914,1519.2223,1426.614,64.008598,3339.6,141.49,337.7838,136.67,214.38,875.38,311.3199,823.5036,2539.577,341.95,81.92239,399.031,644.1459,2734.06,209.00511,545.761,784.05,378.541
"2015-01-05",1371.73,330.1,219.6107,805.733,491,41.47,253.472,661.984,353.819,19385.19,224.23,630.58,355.38,3146.845,427.462,3386.6,754.4252,968.37,2958.96,152.9026,847.4,1100.7,349.8997,336.07,146.99,792.44,967.6177,679.5292,1485.1681,1415.06,64.232712,3447.55,137.42,339.5249,136.37,201.5,850.42,299.4201,827.291,2473.465,342.3,78.4332,388.2477,662.207,2721.35,195.21887,542.04,755.99,358.519
"2015-01-12",1489.29,329.81,234.8697,836.425,510.69,42.27,272.476,642.447,340.941,21369.83,213.94,645.54,359.17,3268.191,417.2983,3617.33,800.0407,993.88,2865.47,136.6752,924.88,1181.03,353.037,347.87,151.18,824.3,988.0762,696.7053,1575.7483,1422.381,61.523865,3595.07,137.57,335.7524,145.14,199.99,859.712,311.5174,846.9255,2493.008,339.8,81.28352,372.4613,695.9543,3061.1,181.57378,543.558,794.39,383.41
"2015-01-26",1530.58,339.97,244.0937,850.606,583.41,188.83,290.286,729.708,371.619,23744.55,214.87,693.8,341.93,3215.923,415.3835,3863.57,874.6022,1069.31,2833.62,137.8096,915.41,1248.211,361.3213,354.6,154.21,863.36,999.0842,660.1811,1683.4546,1579.007,62.244926,3625.63,140.76,339.8635,145.78,184.97,904.739,305.0984,914.6995,2448.573,363.35,88.94994,379.3102,708.6907,3131.14,189.85493,599.08,853.58,374.368
"2015-02-02",1478.35,299.25,243.6031,791.007,558.66,172.01,262.824,712.265,366.2,22962.78,234.48,653.22,344.91,3027.986,411.9465,3784.94,962.2446,1045.64,2745.42,145.3068,888.52,1266.057,366.1742,323.78,154.41,837.29,1040.4115,632.5696,1666.6255,1561.477,62.098766,3481.75,137.9,339.5249,141.3,166.25,899.45,286.6809,923.7692,2541.009,337.35,80.6938,358.1322,706.6777,2999.53,198.18315,635.328,802.46,359.264
"2015-02-09",1593.95,334.29,260.1377,819.864,576.46,178.86,258.048,706.37,353.023,24862.9,238.26,665.38,358.04,3326.03,396.922,3839.6,981.074,1057.85,2821.16,151.4722,876.11,1254.292,370.6349,338.04,154.02,866.68,1071.0106,653.84,1645.4406,1672.783,62.673664,3595.42,141.1,328.4492,149.23,163.52,906.963,303.1234,937.4237,2504.508,346,82.95441,356.0921,713.1506,3103.38,199.54765,652.563,826.46,361.599
"2015-02-23",1641.42,345.16,264.4062,800.427,562.63,176.95,270.103,725.225,353.222,26500.3,231.15,667.98,374.52,3260.483,399.377,3725.51,995.3745,1046.14,2642.87,153.0505,870.27,1332.151,385.978,329.58,154.11,855.97,1056.8585,667.9453,1741.2673,1730.603,62.089024,3582.94,156.07,314.1331,154.74,162.05,845.725,296.1613,875.9786,2626.441,358.6,85.80475,340.6457,700.6,3116.64,204.25285,646.241,812.36,346.744
"2015-03-02",1666.14,332,271.4571,826.955,611.88,179.93,269.554,756.505,345.963,26617.4,220.73,737.43,363.95,3423.057,398.5855,3764.75,1016.5422,1077,2580.42,146.0959,921.5,1379.014,339.4586,341.87,149.43,905.29,1048.3878,705.1436,1807.6929,1830.853,61.367962,3656.85,155.77,309.49,152.82,159.27,874.787,290.1373,1035.2972,2660.081,354.8,83.839,333.4568,711.0743,3180.2,197.71263,659.575,847.89,339.838
"2015-03-09",1603.65,305.28,254.2272,801.667,565.45,174.99,254,712.704,398.021,26525.41,208.22,701.88,365.1,3358.455,383.1031,3650.16,495.3736,1034.87,2580.97,129.9179,924.54,1313.02,332.743,324.62,181.35,867.47,1035.7004,669.6929,1675.1389,1869.897,62.045033,3628.96,157.05,303.6378,145.05,161.95,840.337,277.25,1008.2375,2547.52,337.7,78.33491,317.1848,348.1565,2938.26,184.06754,631.377,795.09,342.024
"2015-03-16",1557.76,307.18,253.4328,803.204,551.81,168.79,245.027,708.465,378.133,27275.99,207.99,697.84,368.25,3408.237,373.507,3596.39,964.7552,1048.02,2580.92,130.2631,880.77,1323.302,321.0274,313.21,174.08,879.66,1052.9777,668.9189,1653.5581,1898.733,64.610657,3602.27,143.31,301.1712,146.63,158.83,844.291,274.7812,1023.2375,2575.734,327.2,77.59776,319.322,670.3223,2846.68,177.19794,644.612,823.49,351.315
"2015-03-23",1537.61,304.04,248.7157,771.669,542.04,157.35,232.115,730.438,374.404,25127.8,198.81,692.06,348,3397.097,375.1888,3550.14,947.9687,1007.08,2547.49,132.1374,835.24,1250.249,311.2726,309.23,171.59,870.59,1027.1831,648.6722,1660.8837,1947.04,62.329014,3588.56,143.41,298.7817,143.22,143.13,802.378,260.3138,1007.8389,2480.881,316.2,73.61713,306.11,638.3034,2793.64,177.19794,604.611,807.6,335.366
"2015-03-30",1573.78,309.97,258.4478,814.856,565.11,165.12,230.021,783.643,400.06,25485.11,196.87,707.62,363,3514.713,380.6793,3674.58,926.3087,1025.54,2626.31,130.4111,865.95,1323.866,325.9294,317.69,188.87,917.23,1014.0292,679.5792,1716.8157,2029.412,66.441849,3623,145.53,300.2513,144.9,148.2,826.449,270.041,1077.5564,2508.355,338,76.17259,314.416,625.2587,2875.25,178.89182,625.401,839.03,338.695
"2015-04-06",1623.55,318.79,256.5113,852.292,563.52,170.3,233.91,799.088,409.656,25981.84,205.82,699.19,389,3777.05,394.8757,3772.71,952.3007,1034.87,2555.11,136.034,913.74,1277.627,339.8508,312.92,195.25,937.16,1042.0161,710.2115,1746.2666,1956.403,67.724663,3644.77,153.31,303.4846,151.08,159.57,893.964,282.1877,1116.0281,2617.957,351.2,77.54861,332.9225,652.4352,2960.35,189.80788,610.092,833.93,344.955
"2015-04-13",1510.02,321.73,245.1406,809.997,529.44,173.63,234.159,777.455,403.69,25488.99,212.61,678.5,380.4,3627.605,384.686,3627.97,925.5703,1010.65,2383.69,137.8589,919.04,1293.815,344.9488,304.86,196.14,868.17,1016.5015,692.3114,1722.2604,1763.023,65.0709,3625.09,155.63,323.325,148.51,159.22,916.206,288.1129,1034.3007,2441.47,341,79.07207,336.1284,633.5104,2800.91,198.18315,579.622,801.07,334.422
"2015-04-20",1519.9,315.3,231.7341,764.926,523.04,170.25,233.311,760.549,396.927,21884.9,201.76,635.87,376.25,3465.478,364.2076,3643.74,887.0516,998.94,2326.63,129.3753,872.97,1232.872,341.1253,303.04,181.85,825.05,930.6564,683.1741,1661.7251,1750.175,65.599693,3520.32,147.55,310.441,144.3,153.71,868.806,272.1148,944.251,2459.424,319.7,76.76231,359.9294,580.5903,2699.01,192.96037,516.756,815.47,318.772
"2015-04-27",1422.74,316.55,230.7906,756.1,563.27,165.22,237.35,745.201,378.978,22428.47,196.96,634.22,362.75,3292.51,356.4417,3570.38,870.8326,981.42,2302.99,126.8598,833.67,1158.463,316.0274,325.55,174.28,816.72,905.958,665.5237,1614.9008,1765.514,63.719543,3703.67,148.04,297.8509,140.69,155.81,852.446,266.3871,935.7293,2430.47,311.3,74.50172,350.069,614.0421,2664.27,197.61852,531.966,830.81,310.077
"2015-05-04",1437.43,334.04,231.5851,753.075,536.49,141.85,230.669,728.928,395.734,21536.47,190.27,652.87,363.7,3332.495,365.1475,3474.73,915.2866,974.67,2275.06,137.0697,877.92,1173.662,321.5666,311.64,169.3,802.35,913.2812,663.826,1585.1527,1763.322,64.571487,3589.05,139.87,309.1183,138.52,142.11,889.7,258.6844,937.1247,2493.163,309.2,71.94624,356.2378,614.0916,2690.09,205.33505,533.843,817.6,307.493
"2015-05-11",1460.9,327.96,233.0747,783.718,557.57,156.57,230.27,747.442,389.817,22792.15,184.6,681.44,366.9,3477.712,376.0791,3531.53,903.8146,982.71,2501.56,135.1461,829.4,1222.129,319.998,307.07,172.99,825.39,915.0537,671.3406,1575.9462,1677.564,65.149239,3649.34,134.06,312.4495,138.57,143.76,873.95,283.8665,943.2044,2477.28,314.5,71.74967,353.712,611.0774,2797.18,197.61852,531.818,840.81,299.146
"2015-05-18",1507.59,348.95,239.9269,768.942,564.11,151.92,233.311,762.303,392.701,23068.62,181.6,672.02,374.75,3623.129,392.8476,3621.26,973.2894,1016.66,2574.49,135.0475,846.77,1275.349,322.6941,308.3,166.81,845.32,954.5572,692.6859,1636.828,1728.312,66.696449,3680.51,133.32,316.5156,139.46,146.2,903.85,278.9288,1000.4136,2582.59,315.3,74.64914,331.5625,659.2047,2966.68,195.21887,553.597,866.85,317.43
"2015-06-01",1423.54,311.3,220.2641,752.48,544.03,156.66,246.024,833.826,413.286,21903.73,172.65,620.91,405.35,3397.296,382.0149,3390.98,918.748,1004.2,2577.65,118.5242,814.38,1189.504,304.3,284.1,178.07,826.78,938.3342,677.2324,1666.6749,1769.547,67.81279,3737.07,137.95,301.9659,143.36,140.16,907.75,257.8,845.0817,2564.731,285.1,69.43992,302.2241,546.9902,2798.02,171.97516,548.955,823.4,334.472
"2015-06-08",1391.44,312.05,216.9372,699.773,547.05,143.66,247.569,816.092,412.49,20216,166.79,580.02,396.1,3299.771,391.9078,3337.61,886.4583,1001.62,2503.55,115.1702,798.58,1178.662,297.55,295.95,169.75,800.46,474.6473,654.6389,1640.7877,1714.766,68.523354,3714.55,134.45,294.3237,143.86,128.65,889.85,253.95,810.8458,2494.983,266.6,71.40566,289.0607,544.9643,2740.44,173.15146,530.732,805.45,331.59
"2015-06-15",1414.26,304.6,225.0308,733.837,547.15,142.1,240.54,814.289,431.583,21037.54,165.87,604.95,393.65,3366.611,391.8089,3366.36,908.0671,1022.81,2551.45,119.1654,850.69,1224.654,305,304.55,174.78,825.84,986.2795,664.075,1698.8481,1809.588,68.759605,3913.91,134.01,312.6945,138.52,130.5,996.65,260.15,843.1381,2538.544,269.5,71.06166,296.2496,537.7501,2794.53,164.96442,554.634,829.9,337.95
"2015-06-22",1409.99,311.2,225.428,748.254,560.99,144.55,250.212,840.014,415.623,21732.01,168.08,617.57,411.4,3511.182,395.2219,3379.24,946.6862,1054.92,2539.2,115.4168,879.06,1275.151,307.95,311.7,171.59,858.9,996.0893,690.15,1762.7987,1834.289,68.759605,4045.72,135.63,306.8648,137.63,135.9,1000.7,265.2,864.3175,2581.607,268.7,72.58511,290.1293,515.663,2906.15,164.54095,551.769,850.75,356.979
"2015-06-29",1469.09,320.8,240.6718,770.645,581.28,150.8,258.338,879.771,432.677,22911.35,169.05,629.78,417.5,3568.523,381.1245,3488.26,954.2518,1074.25,2576.65,109.1034,916.4,1303.073,315.6,314.55,180.46,890.64,981.2756,357.2125,1789.1313,1893.404,66.38723,3975.09,136.76,302.9457,140,142.3,1007.2,269.4,868.1049,2592.659,259.8,73.0274,292.6066,466.0534,3055.67,162.78712,542.782,871.35,367.064
